Title: ECSA-IT1rBcq3hEoNIiljP8cwQqkdl3dhurdh Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    IT1rBcq3hEoNIiljP8cwQqkdl3dhurdh.14Z


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home   tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
1250             1.80    1.00         13.80     9.80    29.00   3.40       3.20       2.80  14.40   4.00        13.60            4.00           3.20        5.20       1.20           3.00        0.60     1.00         4.40
1255             1.00    2.60         16.00    13.20    25.00   2.80       4.20       3.00  14.20   2.00        15.40            3.40           3.20        6.60       2.00           3.20        2.60     2.20         6.40
1260             0.80    1.20          8.40     6.40    13.60   1.80       1.60       1.60   6.00   2.20         7.60            1.20           1.80        3.40       1.20           1.60        0.20     0.60         3.40
1265             1.20    1.20          9.00     7.20    25.40   2.60       3.00       5.20   9.00   4.40         9.60            3.20           4.00        2.60       0.40           5.20        1.00     1.40         1.80
1270             2.60    1.60         12.80    12.00    32.60   2.40       2.80       3.60  11.60   4.40        11.60            3.20           4.60        4.80       1.00           4.00        2.40     2.20         4.40
1275             1.40    1.80         23.60    20.60    50.40   6.80       5.40       7.40  20.80   5.40        26.40            6.00           5.00        8.40       3.40           6.60        2.80     2.80        11.40
1280             2.40    2.40         20.20    18.20    34.40   3.60       3.60       4.40  18.00   6.00        21.00            3.20           6.00        9.60       3.20           4.20        2.40     2.00         8.80
1285             2.00    2.00         16.60    13.00    29.80   3.60       4.20       3.20  13.80   3.60        16.40            4.20           4.20        5.80       1.60           3.80        1.40     1.80         5.60
1290             2.00    2.80         14.80    15.80    35.20   2.00       3.40       5.80  12.80   4.00        17.80            2.80           3.80        6.40       2.00           5.00        2.40     2.20         8.20
1295             0.80    1.60         13.80    13.00    32.20   4.60       3.00       4.80  12.80   5.60        15.40            3.40           5.60        6.20       1.60           5.00        1.80     1.40         5.20
1300             1.80    1.80         14.60    13.00    21.40   3.00       3.40       1.20  13.40   3.20        14.40            2.80           3.80        5.80       2.60           2.40        1.20     1.80         6.40
1305             2.00    2.00         14.80    12.40    28.80   3.80       3.20       3.00  11.00   2.40        13.20            4.00           1.80        7.40       1.80           2.60        2.40     2.20         5.00
1310             1.60    0.80         13.40     8.40    21.80   4.60       2.60       2.00  11.60   1.60         9.20            2.80           2.20        3.60       1.00           1.40        1.80     1.60         3.20
1315             2.20    1.40         13.80     9.00    25.00   3.40       5.00       3.00  11.20   3.00         9.60            5.00           2.20        3.40       0.60           3.60        1.80     2.00         2.00
1320             2.20    2.60         15.80    13.00    34.20   4.80       3.20       4.60  16.20   4.00        15.20            3.60           4.00        5.40       1.60           4.20        1.40     1.60         5.80
1325             1.60    1.40         13.20    13.60    29.20   2.00       3.60       4.20  11.20   4.60        16.60            3.40           4.80        4.60       1.80           4.00        1.00     0.80         7.00
1330             1.40    1.20         13.40    12.00    29.40   3.20       3.60       4.80  13.40   5.20        14.20            2.40           4.40        5.00       1.40           5.20        1.80     1.40         4.20
1335             2.20    1.60         16.80    12.80    31.80   3.20       3.80       5.40  13.20   4.00        15.40            4.40           4.00        5.20       1.80           4.80        1.60     2.00         5.60
1340             1.40    2.00         16.80    15.80    33.40   3.40       3.60       4.80  14.80   5.40        17.00            3.80           5.20        7.80       2.20           5.20        2.40     2.80         7.20
1345             2.00    1.60         14.60    13.00    29.40   3.20       2.80       2.80  12.60   3.40        19.00            2.80           4.00        4.80       2.40           3.00        1.20     0.40         8.40
1350             1.60    2.20         11.00    11.20    25.00   3.80       3.20       4.20  11.40   3.20        11.60            3.40           3.40        6.20       2.40           4.00        2.00     2.20         5.00
1355             1.80    2.20         15.20    13.60    30.80   1.80       3.40       3.20  12.60   3.80        17.60            3.20           3.60        6.80       1.40           3.20        1.80     1.80         5.60
1360             1.40    1.60         12.40    11.80    27.20   3.00       2.40       4.20  11.60   5.60        12.00            2.20           5.40        5.40       1.60           4.80        1.40     2.00         5.80
1365             1.40    2.20         15.20     8.80    24.20   4.40       3.40       3.40  11.60   2.00        10.00            3.20           2.80        5.20       1.20           3.00        2.00     2.20         3.80
1370             1.80    0.60         12.80    11.20    26.40   2.80       3.20       2.80  11.00   3.20        13.20            3.20           3.40        3.60       0.80           3.00        1.80     1.00         3.80
1375             2.40    1.80         13.80    12.40    34.80   4.00       5.20       5.20  13.40   4.20        13.80            5.00           3.80        6.60       2.20           4.40        2.20     2.00         4.60
1380             2.60    1.40         17.20    17.80    31.40   3.80       2.80       3.40  14.60   3.60        21.20            3.80           3.20        5.00       1.20           4.00        1.40     1.60         8.00
1385             1.00    1.20         13.80    10.00    16.80   3.60       3.00       1.60  12.20   3.60        10.40            2.60           4.60        3.60       2.00           2.20        0.80     0.80         4.60
1390             0.60    1.60         10.80     7.20    22.80   3.40       2.60       2.60  11.00   1.60         9.80            2.20           1.00        6.60       1.20           2.20        1.00     0.80         4.20
1395             1.20    2.20         15.00    10.00    36.00   4.00       3.20       4.40  13.80   3.40        13.20            3.80           3.40        4.80       1.80           4.00        2.40     2.80         3.80
1400             2.00    1.20         15.20    13.60    27.80   2.00       3.60       3.60  12.40   4.60        14.20            3.40           4.40        5.00       1.40           4.00        1.20     1.20         6.20
1405             1.40    2.00         16.20    12.20    31.00   4.60       3.00       6.20  14.60   4.60        15.00            3.00           4.20        6.60       2.40           5.40        2.00     1.80         6.20
1410             2.00    1.00         16.40    16.80    36.60   2.40       3.60       5.20  14.20   6.00        19.80            3.40           6.20        5.20       2.40           5.60        2.00     2.20         7.80
1415             2.40    2.80         14.60    10.80    32.40   3.60       3.60       5.60  12.60   5.20        14.40            4.20           5.60        8.00       2.20           5.40        1.80     1.80         6.00
1420             1.40    2.40         14.20    14.80    33.20   2.40       2.80       4.00  13.00   4.40        19.00            2.40           4.40        7.00       1.80           4.20        2.20     2.20         7.60
1425             2.20    2.20         14.60    14.80    27.80   3.60       4.80       4.00  13.20   4.00        14.80            4.00           4.00        6.40       1.80           4.20        1.20     1.60         5.80
1430             1.80    1.60         16.80    14.60    33.40   4.00       1.80       4.80  14.40   4.60        15.80            2.60           3.80        5.40       2.60           3.80        3.00     3.20         6.60
1435             1.80    1.00         14.60    13.60    28.80   2.40       3.00       4.00  10.60   4.40        19.00            2.40           4.80        6.60       1.40           4.80        1.40     0.40         7.60
1440             2.40    4.60         15.40    12.60    34.00   5.20       4.20       3.00  16.40   3.60        14.20            4.80           3.80        9.00       1.60           3.40        2.00     2.40         4.60
1445             1.80    1.20         15.60    11.20    19.20   3.20       3.00       3.00  10.00   2.60        10.20            2.80           2.80        3.60       1.60           2.80        2.60     2.60         4.20
1450             2.20    0.60         10.60    10.80    34.60   3.40       4.60       3.20  12.00   3.40        14.00            4.80           3.20        4.00       1.60           3.00        1.20     1.00         5.20
1455             1.80    1.20         17.20    17.40    30.80   3.00       3.40       3.80  14.00   3.80        20.40            3.40           3.20        5.80       2.20           4.00        2.40     2.60         8.20
1460             2.40    2.20         15.60    11.60    24.60   2.20       3.40       3.20  13.20   2.80        11.40            3.40           3.60        5.80       1.60           3.20        2.00     1.80         2.80
1465             1.20    2.20         12.20    11.80    31.60   3.40       2.80       4.20  11.20   4.00        14.00            2.40           4.40        5.60       1.40           3.60        1.00     1.60         5.80
1470             1.60    1.40         17.40    11.20    26.40   4.00       4.20       4.60  15.00   5.20        13.40            4.20           4.40        5.20       2.00           4.80        1.60     1.40         5.60
1475             1.20    1.00         12.60    11.00    25.20   2.60       2.40       3.80  10.60   3.80        13.20            2.40           3.80        4.80       1.80           4.00        2.60     2.00         5.40
1480             2.60    2.40         12.20    15.40    30.60   1.40       2.60       3.80  11.20   4.00        17.60            3.00           3.80        6.20       2.00           4.00        0.80     1.00         7.00
1485             1.00    2.20         12.20     8.60    21.80   3.40       3.00       3.20   9.20   2.60        10.80            3.00           3.20        4.20       0.80           3.20        1.80     1.80         3.00
1490             2.00    0.80         14.20    12.80    36.00   4.20       4.60       5.20  14.80   5.20        15.20            4.40           5.00        4.80       1.00           5.20        2.00     2.00         6.20
1495             0.60    1.20         15.60    14.80    31.80   3.40       2.20       4.00  14.40   3.80        18.60            2.20           3.40        7.00       2.40           3.40        1.40     1.80         7.00
1500             2.00    1.40         19.20    12.60    34.20   4.80       3.40       5.00  16.60   4.80        15.80            3.40           5.40        6.20       2.60           5.20        1.80     1.20         6.60
1505             2.00    2.40         17.00    13.60    33.40   5.00       5.40       4.40  14.00   4.40        16.20            5.80           4.20        8.20       1.80           4.60        1.20     1.80         7.40
1510             2.00    1.60         14.60    13.40    24.80   2.60       4.00       2.60  13.00   3.60        14.00            3.20           4.20        4.40       1.20           3.40        1.80     1.80         4.00
1515             1.60    2.80         13.00     9.40    31.40   3.60       4.00       4.40  11.80   3.80        12.60            4.20           2.60        6.20       1.60           3.60        1.60     1.00         4.80
1520             2.00    1.80         17.00    15.00    34.00   3.60       3.00       3.20  15.60   4.40        16.80            3.80           4.40        6.40       1.80           3.80        2.60     3.20         6.40
1525             2.20    1.20         17.40    15.40    28.80   4.60       3.40       3.80  14.80   2.40        17.20            3.20           3.40        5.20       1.40           3.40        2.40     2.40         5.60
1530             2.60    2.00         15.80    13.40    31.40   4.60       4.20       3.60  14.60   3.60        15.60            4.20           4.00        6.00       1.20           3.20        1.00     0.60         5.60
1535             1.20    0.80         16.40    10.60    27.40   2.20       3.40       4.60  14.40   5.40        12.20            2.80           4.40        4.40       2.20           5.20        1.60     1.40         5.40
1540             1.60    1.20         12.80    12.80    27.60   4.20       4.60       5.00  13.60   3.60        15.00            4.80           3.60        5.20       3.00           4.20        0.80     1.20         5.80
1545             0.80    2.80         14.20    11.00    30.60   3.00       2.60       3.60  10.80   4.60        13.20            2.00           4.20        7.00       1.20           4.00        2.00     1.60         4.60
1550             1.60    2.00         13.80    13.60    32.20   4.20       2.80       4.40  12.60   4.00        15.20            3.20           4.00        5.80       2.00           4.40        2.20     2.20         7.20
1555             2.60    2.80         15.20    13.00    33.00   2.80       2.60       4.40  12.20   3.60        16.60            3.80           4.00        5.80       1.80           3.60        2.80     3.20         4.80
1560             2.00    1.00         17.20    17.00    37.40   4.40       5.60       4.20  16.00   4.60        19.60            4.40           4.20        6.60       1.60           4.60        2.20     2.00         7.20
1565             2.20    2.00         18.00    13.60    27.80   3.20       4.80       4.00  14.80   5.20        15.20            5.80           6.00        4.80       1.80           5.00        1.00     1.00         7.20
1570             1.80    1.60         15.20    14.40    33.40   3.80       3.80       4.00  14.20   3.00        18.00            3.40           3.20        6.40       2.20           3.40        2.20     2.20         6.20
1575             1.20    1.80         15.60    13.20    33.40   3.60       3.80       4.00  15.00   4.20        15.60            3.00           3.80        6.80       1.80           4.20        0.60     1.20         6.40
1580             1.60    2.00         17.80    11.60    34.20   4.20       1.40       5.00  17.00   4.40        15.60            1.80           4.20        8.20       2.20           4.00        2.20     1.80         5.80
1585             1.80    2.80         16.00    12.60    33.80   3.40       4.20       5.80  11.80   6.20        15.60            4.60           5.80        6.00       1.00           6.20        2.00     2.40         6.00
1590             2.00    1.60         19.40    16.00    35.00   5.40       4.60       3.60  17.60   4.60        17.80            4.00           5.20        6.80       3.20           4.40        2.60     1.80         8.00
1595             2.40    1.40         17.40    14.00    30.80   4.00       3.80       5.20  15.40   5.00        16.80            3.60           3.20        5.40       1.40           4.80        1.40     1.80         5.80
1600             1.60    2.40         14.60    11.40    29.40   2.60       2.40       5.00  12.40   4.00        14.60            2.60           5.80        5.80       1.60           4.80        2.20     2.40         6.40
1605             2.20    0.20         12.60    14.40    27.60   2.40       4.00       2.80  10.20   3.80        16.00            4.40           4.20        4.00       2.00           3.40        1.40     1.00         5.40
1610             1.80    2.40         12.20    14.20    26.80   3.20       4.00       5.00  11.40   3.80        15.20            3.80           3.80        6.60       2.00           4.20        1.20     1.20         7.20
1615             0.80    1.20         13.00    10.80    31.00   2.20       2.60       3.60  11.40   4.40        16.00            2.60           4.20        5.40       1.60           4.60        1.80     1.80         5.40
1620             1.60    2.40         14.20    11.20    24.40   3.40       2.00       3.00  12.20   2.80        12.40            2.00           3.20        6.80       1.60           2.40        1.60     1.40         5.40
1625             1.60    3.00         16.00    14.00    34.80   3.40       3.40       3.80  14.00   4.00        14.80            3.40           3.80        8.00       2.80           3.60        2.60     2.80         6.80
1630             2.40    1.20         15.40    13.20    30.80   5.00       4.20       3.80  14.40   4.20        16.00            4.20           4.00        5.60       1.40           4.40        1.60     1.80         4.40
1635             1.40    2.80         16.20    12.20    28.60   3.40       3.80       4.20  13.40   4.20        13.00            3.60           4.40        6.20       2.20           4.20        2.80     2.60         6.60
1640             2.80    2.20         13.40    13.00    33.40   4.20       3.60       4.80  12.40   3.60        14.40            3.80           3.40        5.80       1.60           4.40        2.00     2.60         5.00
1645             1.40    1.80         16.40    14.20    25.00   2.00       4.20       1.80  12.80   3.60        16.80            4.00           4.00        4.60       1.00           2.40        2.60     1.80         5.80
1650             2.40    1.00         10.40    12.60    30.00   3.00       3.00       3.60   8.40   2.40        15.20            4.00           2.20        4.40       1.40           3.00        0.60     1.00         4.80
1655             1.60    1.40         16.60    13.60    29.60   3.80       3.80       3.40  17.80   4.00        14.00            3.40           3.60        6.20       2.20           3.60        2.20     2.60         5.40
1660             2.00    1.40         19.00    11.80    28.40   3.60       2.80       4.20  13.40   3.40        11.80            2.40           2.80        5.40       2.00           4.40        2.20     1.60         3.60
1665             2.60    1.60         13.80    11.60    28.20   2.20       4.60       5.00  13.60   5.40        15.20            4.40           6.00        3.80       0.80           4.60        0.80     0.60         5.60
1670             1.20    1.20          9.40     9.80    25.20   2.40       2.40       3.80   8.80   4.60        14.40            3.00           4.60        5.20       1.20           3.80        0.80     1.00         5.80
1675             1.80    2.00         13.80    12.20    30.20   3.60       3.40       3.80  12.20   3.20        14.20            3.40           2.80        6.20       1.80           4.00        1.40     1.20         5.80
1680             0.80    1.60         17.80    14.20    32.00   5.20       3.20       4.40  17.80   4.40        17.40            2.20           4.80        5.60       1.40           4.40        2.20     2.20         6.40
1685             2.20    1.40         15.60    13.00    34.60   3.60       4.20       4.40  13.20   4.00        15.40            5.20           3.60        6.20       2.20           4.20        1.00     1.20         6.40
1690             0.80    1.80         19.20    13.40    31.40   3.80       2.40       5.40  17.60   4.80        15.20            1.80           4.60        7.40       2.60           5.00        1.60     1.80         6.60
1695             1.60    1.80         13.00    10.40    30.20   2.80       3.40       3.40  10.40   3.80        15.20            3.20           4.60        5.60       1.00           3.60        2.40     2.40         5.00
1700             1.60    1.40         14.80    13.40    27.80   3.80       3.20       4.40  13.40   4.40        12.60            4.00           3.60        4.40       1.40           4.80        1.80     1.80         5.00
1705             1.60    2.20         14.40    12.00    27.40   4.20       3.60       4.00  11.40   4.40        14.80            3.00           5.00        5.60       1.80           3.80        1.60     1.40         5.20
1710             2.20    1.20         11.00    11.80    25.80   4.60       4.40       3.00  12.40   3.80        12.40            4.20           4.20        4.60       1.80           3.40        1.60     1.80         5.40
1715             1.60    1.60         15.60    12.20    28.00   3.00       3.60       2.60  12.60   2.20        13.40            3.80           2.20        5.40       1.40           2.40        2.20     2.00         5.00
1720             1.20    1.40         16.60    12.20    31.80   3.80       3.80       4.00  13.80   3.40        15.20            4.20           3.00        5.00       2.00           3.40        1.40     1.40         5.80
1725             1.80    1.60         12.60    12.00    21.60   3.80       3.40       2.40  10.60   3.40        14.60            2.80           3.80        5.00       1.00           3.20        1.00     0.80         5.20
1730             1.60    1.20         14.60    13.00    36.60   2.60       3.00       4.40  14.60   3.40        15.20            3.40           3.40        6.20       2.80           3.40        0.60     0.80         6.20
1735             1.80    2.40         16.00    11.80    24.80   6.00       3.40       3.20  14.00   3.20        14.60            3.40           2.80        5.80       1.80           3.60        2.20     2.60         6.40
1740             1.00    1.60         14.80    10.80    27.80   2.20       2.60       4.00  12.60   5.00        13.20            2.80           4.60        4.00       1.40           4.60        1.60     1.40         4.60
1745             1.40    2.20         11.40    10.80    24.20   2.40       3.40       3.80   9.80   3.60        13.60            3.20           3.40        6.00       1.80           3.40        1.40     1.00         5.60
1750             1.40    1.60         10.20    11.40    33.20   2.60       4.20       4.20   9.40   3.80        13.20            4.20           4.60        7.00       2.40           4.40        1.20     2.00         5.20
1755             1.40    2.00         15.80    14.60    30.00   3.00       3.40       2.60  13.00   3.20        18.40            3.40           3.20        6.40       2.40           2.60        3.20     2.80         8.20
1760             2.20    2.00         17.60    12.80    30.20   3.60       2.20       5.80  16.00   4.00        13.80            2.00           3.00        5.60       0.80           5.80        1.80     2.40         3.60
1765             3.00    1.40         11.80    13.40    23.80   3.80       4.20       2.80   8.60   4.60        12.60            4.20           5.00        2.80       1.40           3.00        2.20     1.60         4.60
1770             1.80    2.40         15.20    13.40    34.60   3.00       4.40       3.60  14.80   2.80        16.60            4.60           3.60        7.80       2.60           3.40        1.60     2.00         6.00
1775             1.40    2.00         13.60    13.40    27.20   3.60       3.40       3.00  11.80   4.20        15.80            3.20           4.20        4.20       1.00           3.60        2.40     2.00         6.00
1780             2.20    1.60         19.00    14.00    30.60   3.80       3.20       4.60  17.20   2.60        14.00            3.20           2.40        6.40       1.40           3.40        1.80     1.60         4.80
1785             2.40    1.60         16.20    11.00    32.80   3.40       3.80       5.20  12.40   5.40        13.80            4.40           4.80        5.60       1.20           5.20        2.80     2.60         5.00
1790             1.60    1.00         12.00    11.40    25.40   2.60       4.00       2.80  10.60   4.40        13.60            3.60           5.20        4.60       2.20           4.00        1.00     1.00         5.20
1795             2.40    1.20         14.20    16.20    34.40   1.80       4.00       5.20  12.60   3.00        19.60            4.20           2.80        5.20       1.40           4.00        1.00     1.40         7.00
1800             1.60    2.20         11.60    12.40    28.00   4.20       3.80       4.20  13.00   4.80        13.00            3.60           4.20        5.60       1.80           4.60        1.40     1.60         6.00
1805             0.80    2.40         17.00    10.60    27.00   4.00       2.40       2.00  14.80   3.20        13.60            2.60           3.80        6.80       2.00           2.40        1.20     0.80         5.60
1810             1.00    1.80         16.20    11.00    27.40   2.60       2.60       3.20  12.80   2.40        13.80            2.80           2.60        7.60       1.60           2.60        2.20     2.60         5.40
1815             1.60    1.20         16.40    10.00    30.80   3.60       3.20       3.60  15.60   3.60        11.60            3.40           3.20        5.00       0.80           4.00        1.80     1.80         3.40
1820             2.00    1.20         16.40    12.20    27.20   3.00       4.60       5.20  12.60   6.00        12.40            3.80           5.60        2.80       1.00           5.20        2.40     1.80         4.80
1825             2.20    1.00          9.80    12.20    24.00   3.20       4.00       4.20   9.00   4.80        15.20            4.00           4.40        4.60       1.80           4.60        0.60     0.80         6.00
1830             2.20    1.60         13.40    13.20    33.40   2.60       3.60       5.20  13.00   3.40        16.60            3.80           4.20        5.80       1.60           4.20        1.20     1.40         5.00
1835             0.40    1.40         13.20     9.00    25.20   2.80       1.40       2.00  12.20   3.40        10.20            1.00           3.80        4.60       1.00           2.60        1.40     1.40         4.40
1840             2.00    1.60         15.60    12.60    27.00   3.40       2.80       4.20  13.60   3.20        16.40            3.20           2.80        5.60       1.20           3.80        1.60     1.40         5.80
1845             1.40    0.80         14.00    11.00    28.40   4.60       2.60       5.20  13.40   5.40        13.60            3.00           5.20        4.80       1.80           5.40        1.20     1.00         7.20
1850             1.20    2.00         12.40    10.20    21.60   1.80       3.20       2.80  10.40   3.40        12.80            2.80           3.20        5.60       1.20           2.80        1.00     1.00         4.40
1855             0.80    1.60         11.60     9.40    30.20   3.60       3.80       4.20  11.20   3.40        13.20            3.80           4.00        5.20       2.00           4.20        1.60     1.80         4.60
1860             0.00    0.00          0.20     0.00    24.60   1.80       0.00       0.00   0.00   0.00         0.00            0.00           0.00        0.00       0.00           0.00        0.00     0.00         0.00


Section: WebDriver Response Times (seconds)
Display: Line
Time (s)  createOrder    basket  getCatalogue   getItem    getCart      login  getOrders  catalogue      home      tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress   getCard  showDetails
--------  -----------  --------  ------------  --------  ---------  ---------  ---------  ---------  --------  --------  -----------  --------------  -------------  ----------  ---------  -------------  ----------  --------  -----------
0            0.000000  0.000000      0.004756  0.009165   0.005259   0.007880   0.015032   0.002148  0.002105  0.004088     0.007109        0.001743       0.005364    0.010108   0.000000       0.007123    0.000000  0.000000     0.001978
5            0.000000  0.000000      0.004937  0.007786   0.005476   0.012435   0.009541   0.001934  0.002239  0.006480     0.005851        0.001790       0.004522    0.004910   0.000000       0.005301    0.000000  0.000000     0.002193
10           0.000000  0.000000      0.005287  0.005071   0.005124   0.009840   0.009996   0.003338  0.002345  0.004015     0.006594        0.001943       0.005859    0.007227   0.002467       0.009644    0.000000  0.000000     0.003027
15           0.000000  0.002048      0.004885  0.007587   0.004858   0.009857   0.009769   0.001905  0.002413  0.008309     0.005538        0.001763       0.004923    0.005746   0.003644       0.006310    0.003621  0.009327     0.002373
20           0.010688  0.002158      0.004784  0.006042   0.005393   0.007958   0.012915   0.001886  0.002141  0.004532     0.006235        0.001945       0.005132    0.005778   0.003160       0.004726    0.006429  0.005419     0.002060
25           0.015694  0.002102      0.004705  0.007540   0.004564   0.008012   0.013211   0.002762  0.002344  0.006985     0.005598        0.002198       0.004759    0.006613   0.004730       0.007100    0.007255  0.009025     0.002129
30           0.010197  0.001842      0.004683  0.005813   0.005739   0.061645   0.014304   0.002316  0.002066  0.003511     0.005538        0.002662       0.004672    0.005511   0.001918       0.009284    0.006586  0.005598     0.001929
35           0.012453  0.002138      0.004050  0.004493   0.005232   0.010926   0.009362   0.001357  0.001571  0.002705     0.005072        0.001232       0.003244    0.004972   0.001312       0.003762    0.008999  0.003995     0.002479
40           0.007225  0.001087      0.003840  0.003425   0.007035   0.005962   0.008078   0.001029  0.001282  0.015275     0.006029        0.001787       0.005988    0.003187   0.000000       0.010822    0.003051  0.003470     0.001894
45           0.000000  0.000000      0.003884  0.003738   0.000000   0.000000   0.000000   0.000000  0.001349  0.003155     0.003860        0.000000       0.003972    0.000000   0.000000       0.000000    0.000000  0.000000     0.000000
50           0.006220  0.000000      0.003586  0.003708   9.563184   3.275519   0.000000   0.001070  0.001186  0.000000     0.007122        0.001082       0.000000    0.003451   0.000000       0.000000    0.000000  0.000000     0.001303
55           0.006883  0.000000      0.003693  0.003629   0.179473   0.131836   0.007116   0.000000  0.001462  0.002647     0.003246        0.001306       0.000000    0.003407   0.001712       0.003419    0.000000  0.000000     0.001355
60           0.000000  0.000000      0.003884  0.003383   0.244885   0.113491   0.007407   0.000000  0.001416  0.000000     0.003515        0.001334       0.003839    0.004432   0.000000       0.000000    0.000000  0.000000     0.001366
65           0.007209  0.001443      0.003535  0.003419  25.694615   0.148733   0.007272   0.002078  0.001285  0.002777     0.007113        0.001417       0.003859    0.004049   0.001472       0.003593    0.000000  0.000000     0.001380
70           0.007848  0.001670      0.005246  0.004618  21.341229   0.144836   0.015638   0.001104  0.001727  0.003512     0.005530        0.001556       0.005289    0.004441   0.001549       0.006568    0.004024  0.003319     0.001520
75           0.008096  0.001322      0.003795  0.003924  22.319164   0.285616   0.019621   0.001241  0.001513  0.003001     0.008045        0.001247       0.003940    0.006994   0.001563       0.003092    0.003289  0.009891     0.001326
80           0.007654  0.001377      0.003546  0.005910  13.631686   0.214559   0.006774   0.001320  0.001397  0.005828     0.004699        0.001362       0.003547    0.006061   0.001341       0.006642    0.004681  0.004275     0.001466
85           0.012154  0.001799      0.003488  0.004731  25.272335  25.195974   0.011127   0.001816  0.001226  0.002729     0.005432        0.001488       0.003112    0.003235   0.001741       0.006997    0.003767  0.002902     0.001086
90           0.012600  0.001806      0.004163  0.006021   8.104322  26.318097   0.006771   0.001853  0.001542  0.002776     0.006079        0.001563       0.003447    0.003896   0.001439       0.003451    0.003179  0.003566     0.001234
95           0.008126  0.001292      0.003746  0.004668   6.450829  10.269409   0.007596   0.001340  0.001755  0.002908     0.004323        0.001400       0.003305    0.003488   0.002219       0.003078    0.004815  0.003349     0.001272
100          0.007094  0.001907      0.003560  0.004661  10.196452   0.237115   0.013096   0.001487  0.001258  0.008294     0.006979        0.001354       0.003431    0.013087   0.008597       0.004268    0.003908  0.003513     0.001148
105          0.006562  0.001326      0.003488  0.005638   3.601690   7.721737   0.006801   0.001139  0.001267  0.007112     0.003633        0.001565       0.003897    0.007100   0.003167       0.003566    0.003246  0.003621     0.001176
110          0.006844  0.001368      0.003320  0.003344   4.042062   0.059819   0.008311   0.001343  0.001236  0.002969     0.003286        0.001017       0.003559    0.003279   0.001106       0.003760    0.000000  0.004024     0.001194
115          0.005819  0.001314      0.003609  0.003152  10.753224   4.939632   0.006755   0.001220  0.001283  0.004110     0.003245        0.001124       0.003141    0.003369   0.000000       0.003656    0.003541  0.003001     0.002157
120          0.006168  0.001461      0.004353  0.008270  24.788187  28.750519   0.006340   0.002586  0.001236  0.002889     0.005599        0.001287       0.003635    0.003351   0.001374       0.003818    0.003590  0.003386     0.001155
125          0.008134  0.001606      0.003305  0.005656  18.691696  21.014706   0.006850   0.001393  0.001673  0.003486     0.003566        0.001125       0.003277    0.003980   0.000000       0.004084    0.003556  0.003421     0.001106
130          0.006638  0.001997      0.003628  0.006421  19.332910  15.423980   0.009633   0.001432  0.001387  0.007616     0.003699        0.001318       0.003167    0.005415   0.001120       0.004359    0.003153  0.003777     0.001317
135          0.006733  0.001280      0.004201  0.004981   7.725024   6.132517   0.006469   0.001649  0.001376  0.002919     0.004894        0.001225       0.003899    0.008075   0.015029       0.003826    0.003735  0.006525     0.001080
140          0.012078  0.001244      0.003895  0.004417   7.281018   9.461305   0.008289   0.001724  0.001262  0.002906     0.004427        0.001253       0.003531    0.003677   0.001078       0.003726    0.003660  0.004759     0.001247
145          0.007751  0.001238      0.004347  0.003583   3.993162   0.056508   0.014175   0.001149  0.001258  0.004805     0.004228        0.001183       0.004716    0.009105   0.001296       0.003454    0.004122  0.013190     0.001565
150          0.006420  0.001207      0.003352  0.003206  11.721422  14.175816   0.007486   0.001164  0.001322  0.002725     0.007248        0.001542       0.003724    0.008172   0.001175       0.007452    0.003049  0.002831     0.001190
155          0.007296  0.001296      0.003244  0.007692  17.558179  20.462379   0.006430   0.001164  0.001230  0.002838     0.004917        0.001139       0.003901    0.007472   0.001180       0.003373    0.003635  0.003583     0.001082
160          0.006239  0.001414      0.003605  0.003382  11.816839  15.160576   0.007432   0.002238  0.001907  0.007170     0.004197        0.001513       0.004430    0.004598   0.001351       0.008102    0.003875  0.008050     0.001341
165          0.006350  0.001107      0.003608  0.006533  12.434554   3.792719   0.007143   0.001136  0.001202  0.006730     0.003875        0.001460       0.003785    0.006582   0.001366       0.006497    0.002939  0.003438     0.001758
170          0.006193  0.000000      0.004010  0.003383   7.053372   5.420629   0.007621   0.001484  0.001313  0.003064     0.006198        0.001154       0.003899    0.004184   0.013939       0.003501    0.000000  0.000000     0.001485
175          0.019584  0.001363      0.003645  0.006313  10.426723  15.578690   0.006618   0.001295  0.001160  0.005922     0.003839        0.002162       0.003912    0.003773   0.001411       0.006890    0.003435  0.003135     0.001656
180          0.007559  0.002481      0.003733  0.004933  13.077325   9.246578   0.008037   0.001118  0.001359  0.011834     0.004706        0.001301       0.004397    0.009965   0.001237       0.008086    0.003252  0.003331     0.001391
185          0.007337  0.001101      0.003732  0.005325  11.398797   3.315557   0.008024   0.001209  0.001221  0.007876     0.003778        0.001089       0.003617    0.008124   0.001485       0.005131    0.008674  0.014550     0.001672
190          0.008869  0.001916      0.004863  0.007363   8.334633   4.013200   0.006848   0.001388  0.001353  0.003095     0.005526        0.001413       0.004864    0.004626   0.005319       0.003482    0.005647  0.006932     0.001914
