"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"139","645","1.20","0.80","5.60","4.60","12.20","1.60","1.80","1.80","5.80","1.00","5.60","2.40","1.00","2.80","1.00","1.40","0.40","0.60","1.60"
"140","650","0.60","1.40","6.20","5.60","11.40","1.00","1.40","1.40","4.20","2.00","5.40","1.00","1.40","2.00","1.00","1.80","1.20","1.00","2.20"
"141","655","0.60","1.20","5.00","6.00","12.20","0.80","1.00","2.00","4.00","1.60","6.80","1.00","1.80","2.40","1.20","2.00","1.00","1.00","2.80"
"142","660","1.20","0.80","5.00","4.40","10.20","1.00","1.20","1.00","4.60","1.60","6.20","1.20","2.00","2.00","0.00","1.00","0.80","1.40","2.00"
"143","665","0.80","0.20","7.80","5.60","11.20","2.60","1.20","1.60","6.40","1.00","4.80","1.40","0.60","2.00","1.00","1.60","1.00","0.20","2.00"
"144","670","1.00","0.40","5.20","5.00","13.40","1.20","2.60","2.20","5.40","2.20","6.00","2.20","2.40","2.00","0.80","1.60","0.20","0.20","2.80"
"145","675","0.20","1.00","4.80","4.40","10.40","1.20","1.20","1.00","3.80","1.40","6.20","1.40","1.20","2.40","0.40","1.80","0.40","0.60","2.40"
"146","680","0.40","0.40","6.20","6.00","12.80","1.60","1.00","0.80","5.20","1.00","7.00","0.80","1.20","2.80","1.60","0.80","1.40","1.20","2.60"
"147","685","0.80","1.40","5.40","5.00","11.40","1.60","1.80","1.00","5.00","0.80","5.00","2.00","0.80","2.20","0.20","0.80","0.60","1.00","1.60"
"148","690","1.20","0.60","6.80","5.40","11.40","1.60","0.80","1.60","6.40","1.80","5.80","0.60","1.80","1.80","0.40","1.60","1.00","0.80","2.00"
"149","695","0.80","0.40","6.00","3.40","10.00","1.00","1.40","2.40","4.80","1.20","3.20","1.80","1.20","1.80","0.80","2.40","0.80","0.60","0.80"
"150","700","0.40","0.40","5.20","4.20","10.40","0.80","1.00","1.60","4.80","2.60","5.80","0.80","2.60","1.00","0.40","1.60","0.40","0.40","2.80"
"151","705","0.80","0.60","4.00","5.40","10.80","0.60","1.00","1.60","2.60","1.40","6.60","1.20","1.20","2.80","0.80","1.20","0.20","0.40","3.00"
"152","710","0.40","0.60","5.20","5.00","11.00","1.40","1.20","1.60","4.80","1.60","6.60","1.00","1.80","2.60","1.20","2.00","0.60","0.40","2.60"
"153","715","0.60","1.00","4.00","4.80","10.80","1.20","1.60","1.00","3.80","1.40","5.80","1.80","1.00","2.60","0.80","1.20","0.40","0.60","2.40"
"154","720","0.80","1.40","6.20","3.80","10.40","1.00","1.20","0.80","4.60","0.80","4.20","0.80","1.40","2.60","0.20","0.60","1.80","1.60","1.00"
"155","725","0.80","0.00","6.40","6.20","12.20","1.40","1.80","1.40","6.00","0.80","5.20","2.40","0.80","1.40","0.60","1.60","0.60","0.60","2.00"
"156","730","1.00","0.40","5.80","4.00","10.40","1.20","1.60","1.40","5.40","1.60","5.20","1.60","1.20","1.20","0.00","1.00","0.40","0.40","0.60"
"157","735","0.20","0.40","5.00","3.80","10.20","2.20","1.40","1.80","5.80","2.00","5.20","1.00","1.80","1.60","0.00","2.00","0.00","0.20","1.80"
"158","740","0.60","0.00","7.20","4.00","12.20","1.00","1.40","1.80","6.20","1.40","4.80","1.60","1.80","1.80","1.00","1.40","0.40","0.20","2.60"
"159","745","0.20","0.40","6.40","4.20","10.00","2.00","0.40","2.20","6.00","1.80","5.80","0.20","1.40","2.00","0.20","2.80","0.00","0.00","2.60"
"160","750","0.20","0.80","5.00","3.00","12.20","1.80","1.60","1.60","5.00","1.60","4.60","1.60","2.00","2.40","0.80","1.20","0.40","0.60","2.20"
"161","755","0.40","0.60","5.00","5.40","11.80","1.20","1.60","0.80","3.60","1.60","7.00","1.80","1.80","3.00","1.00","1.00","1.00","1.20","2.60"
"162","760","0.40","1.20","6.80","5.80","11.40","1.60","1.00","1.40","5.20","1.00","5.40","0.60","0.80","2.40","1.20","1.60","1.00","0.80","2.20"
"163","765","1.20","1.00","4.80","5.60","11.40","1.00","2.00","1.20","4.20","1.40","6.60","2.40","1.60","2.80","0.80","1.20","0.80","0.80","2.40"
"164","770","0.80","1.20","6.00","5.60","12.40","2.20","1.40","0.60","5.20","1.20","5.40","1.20","1.20","2.60","0.60","0.60","1.20","1.20","1.80"
"165","775","1.20","0.20","6.20","5.40","11.40","1.40","2.40","1.60","5.40","1.40","5.80","2.60","0.80","0.80","0.80","1.40","0.80","0.80","2.00"
"166","780","0.80","1.00","5.20","4.80","10.80","2.00","0.80","1.00","5.40","1.20","6.00","1.00","1.40","2.20","0.20","1.20","0.40","0.40","1.20"
"167","785","0.80","0.20","6.80","4.60","11.20","1.40","1.60","1.60","6.00","1.00","4.20","2.00","1.00","0.80","0.80","1.00","0.80","0.60","1.60"
"168","790","0.40","0.60","5.20","5.40","10.80","0.60","1.20","2.20","4.80","1.60","6.20","0.20","1.60","2.40","0.80","2.00","0.40","0.60","2.80"
"169","795","0.60","0.80","5.20","4.00","11.80","1.00","1.00","1.80","3.60","3.00","5.80","1.20","3.00","2.20","1.00","2.60","0.60","0.80","3.00"
"170","800","0.60","0.80","5.20","5.80","11.40","1.40","1.20","0.80","4.60","0.40","7.20","1.40","0.80","3.60","0.80","0.60","1.20","0.80","2.80"
